review_id,date,product,department,rating,review_text,sentiment
R0007422,2025-10-28 03:59:00.882157,Savings,Contact Center,4,nice experience,positive
R0007423,2025-07-14 03:59:00.882157,Credit Card,Branch,3,could be better,neutral
R0007424,2025-08-26 03:59:00.882157,Mobile App,Cards,4,quick approval,positive
R0007425,2025-09-12 03:59:00.882157,NetBanking,Branch,5,excellent service,positive
R0007426,2025-10-05 03:59:00.882157,Mortgage,Cards,2,slow response,negative
R0007427,2025-08-05 03:59:00.882157,Credit Card,Contact Center,4,quick approval,positive
R0007428,2025-10-11 03:59:00.882157,Mortgage,App,2,fees too high,negative
R0007429,2025-08-27 03:59:00.882157,Credit Card,Branch,4,nice experience,positive
R0007430,2025-10-02 03:59:00.882157,Credit Card,Cards,5,transparent charges,positive
R0007431,2025-06-22 03:59:00.882157,Mortgage,App,4,good service,positive
R0007432,2025-09-10 03:59:00.882157,Insurance,Contact Center,1,terrible service,negative
R0007433,2025-11-11 03:59:00.882157,Mortgage,Branch,1,hidden fees,negative
R0007434,2025-05-25 03:59:00.882157,Mortgage,Loans,5,transparent charges,positive
R0007435,2025-06-23 03:59:00.882157,Mortgage,App,3,neutral,neutral
R0007436,2025-07-05 03:59:00.882157,Insurance,Branch,2,confusing process,negative
R0007437,2025-11-04 03:59:00.882157,Credit Card,Cards,4,good service,positive
R0007438,2025-11-01 03:59:00.882157,Mobile App,Loans,5,super fast,positive
R0007439,2025-10-23 03:59:00.882157,Mobile App,App,2,slow response,negative
R0007440,2025-09-29 03:59:00.882157,Credit Card,Loans,4,nice experience,positive
R0007441,2025-09-14 03:59:00.882157,Mortgage,App,4,helpful staff,positive
R0007442,2025-10-26 03:59:00.882157,Credit Card,Contact Center,3,works fine,neutral
R0007443,2025-06-25 03:59:00.882157,Savings,Cards,2,poor support,negative
R0007444,2025-08-30 03:59:00.882157,Credit Card,Cards,4,good service,positive
R0007445,2025-10-22 03:59:00.882157,Savings,Contact Center,3,could be better,neutral
R0007446,2025-07-03 03:59:00.882157,NetBanking,App,1,app keeps crashing,negative
R0007447,2025-06-10 03:59:00.882157,NetBanking,App,3,could be better,neutral
R0007448,2025-07-23 03:59:00.882157,Mobile App,Cards,2,slow response,negative
R0007449,2025-09-05 03:59:00.882157,Mobile App,Branch,3,okay service,neutral
R0007450,2025-08-25 03:59:00.882157,Mobile App,App,1,app keeps crashing,negative
R0007451,2025-06-03 03:59:00.882157,Mortgage,Contact Center,1,app keeps crashing,negative
R0007452,2025-07-06 03:59:00.882157,Savings,Cards,2,poor support,negative
R0007453,2025-09-14 03:59:00.882157,Savings,Contact Center,5,problem solved quickly,positive
R0007454,2025-05-16 03:59:00.882157,Savings,Contact Center,3,neutral,neutral
R0007455,2025-09-28 03:59:00.882157,Credit Card,App,2,poor support,negative
R0007456,2025-10-25 03:59:00.882157,Mortgage,Contact Center,4,good service,positive
R0007457,2025-08-31 03:59:00.882157,NetBanking,Cards,3,works fine,neutral
R0007458,2025-07-24 03:59:00.882157,Mobile App,Branch,1,terrible service,negative
R0007459,2025-09-23 03:59:00.882157,NetBanking,Cards,3,okay service,neutral
R0007460,2025-10-09 03:59:00.882157,Credit Card,Loans,2,poor support,negative
R0007461,2025-09-19 03:59:00.882157,Mortgage,Cards,5,super fast,positive
R0007462,2025-09-21 03:59:00.882157,Mobile App,Loans,5,problem solved quickly,positive
R0007463,2025-06-07 03:59:00.882157,Savings,App,4,quick approval,positive
R0007464,2025-07-03 03:59:00.882157,Savings,Loans,2,fees too high,negative
R0007465,2025-09-20 03:59:00.882157,NetBanking,Branch,3,neutral,neutral
R0007466,2025-06-13 03:59:00.882157,Savings,App,1,long wait times,negative
R0007467,2025-09-23 03:59:00.882157,Insurance,Branch,3,neutral,neutral
R0007468,2025-05-23 03:59:00.882157,Savings,Loans,3,works fine,neutral
R0007469,2025-09-12 03:59:00.882157,Mobile App,App,1,app keeps crashing,negative
R0007470,2025-08-14 03:59:00.882157,Credit Card,Loans,4,good service,positive
R0007471,2025-06-30 03:59:00.882157,Credit Card,Contact Center,5,excellent service,positive
R0007472,2025-09-28 03:59:00.882157,Insurance,Branch,5,excellent service,positive
R0007473,2025-08-19 03:59:00.882157,Insurance,Contact Center,3,neutral,neutral
R0007474,2025-10-09 03:59:00.882157,Mobile App,Branch,2,poor support,negative
R0007475,2025-06-27 03:59:00.882157,Mortgage,Branch,5,love the app,positive
R0007476,2025-06-26 03:59:00.882157,Insurance,App,4,nice experience,positive
R0007477,2025-05-23 03:59:00.882157,NetBanking,Contact Center,4,good service,positive
R0007478,2025-09-24 03:59:00.882157,Insurance,Loans,1,long wait times,negative
R0007479,2025-05-28 03:59:00.882157,Mobile App,App,2,confusing process,negative
R0007480,2025-05-17 03:59:00.882157,NetBanking,Branch,5,problem solved quickly,positive
R0007481,2025-09-02 03:59:00.882157,Credit Card,Loans,2,slow response,negative
R0007482,2025-08-05 03:59:00.882157,Mobile App,Branch,5,super fast,positive
R0007483,2025-07-16 03:59:00.882157,Savings,Branch,1,app keeps crashing,negative
R0007484,2025-06-09 03:59:00.882157,Mortgage,Loans,2,poor support,negative
R0007485,2025-06-22 03:59:00.882157,Insurance,Cards,2,poor support,negative
R0007486,2025-10-05 03:59:00.882157,Mortgage,Loans,5,problem solved quickly,positive
R0007487,2025-07-30 03:59:00.882157,Mobile App,App,3,works fine,neutral
R0007488,2025-09-24 03:59:00.882157,Credit Card,Loans,5,excellent service,positive
R0007489,2025-07-06 03:59:00.882157,Mortgage,App,2,poor support,negative
R0007490,2025-09-23 03:59:00.882157,Insurance,Contact Center,1,app keeps crashing,negative
R0007491,2025-06-23 03:59:00.882157,Savings,Loans,1,hidden fees,negative
R0007492,2025-07-24 03:59:00.882157,Mortgage,Contact Center,3,average experience,neutral
R0007493,2025-07-19 03:59:00.882157,Mobile App,Loans,3,could be better,neutral
R0007494,2025-06-24 03:59:00.882157,NetBanking,App,2,poor support,negative
R0007495,2025-10-21 03:59:00.882157,Mobile App,Contact Center,3,neutral,neutral
R0007496,2025-09-16 03:59:00.882157,Mortgage,Cards,1,long wait times,negative
R0007497,2025-08-19 03:59:00.882157,Mobile App,Loans,2,poor support,negative
R0007498,2025-10-02 03:59:00.882157,NetBanking,App,3,average experience,neutral
R0007499,2025-05-31 03:59:00.882157,Mortgage,App,1,hidden fees,negative
R0007500,2025-08-22 03:59:00.882157,Mortgage,Branch,3,okay service,neutral
R0007501,2025-07-30 03:59:00.882157,Credit Card,App,1,long wait times,negative
R0007502,2025-11-07 03:59:00.882157,Mobile App,App,2,slow response,negative
R0007503,2025-10-12 03:59:00.882157,NetBanking,Loans,1,terrible service,negative
R0007504,2025-09-08 03:59:00.882157,Credit Card,Contact Center,4,quick approval,positive
R0007505,2025-08-18 03:59:00.882157,NetBanking,Loans,5,love the app,positive
R0007506,2025-09-16 03:59:00.882157,Mobile App,Loans,1,hidden fees,negative
R0007507,2025-06-22 03:59:00.882157,Credit Card,Cards,4,helpful staff,positive
R0007508,2025-08-14 03:59:00.882157,Savings,Cards,3,okay service,neutral
R0007509,2025-10-14 03:59:00.882157,Mobile App,Loans,5,super fast,positive
R0007510,2025-05-27 03:59:00.882157,Credit Card,Cards,1,hidden fees,negative
R0007511,2025-10-09 03:59:00.882157,NetBanking,Branch,1,issue unresolved,negative
R0007512,2025-10-08 03:59:00.882157,Savings,App,2,poor support,negative
R0007513,2025-10-10 03:59:00.882157,Savings,Loans,1,issue unresolved,negative
R0007514,2025-10-01 03:59:00.882157,NetBanking,Contact Center,5,transparent charges,positive
R0007515,2025-08-17 03:59:00.882157,Savings,Cards,3,could be better,neutral
R0007516,2025-06-29 03:59:00.882157,Credit Card,Branch,2,fees too high,negative
R0007517,2025-08-02 03:59:00.882157,Savings,Cards,5,transparent charges,positive
R0007518,2025-08-21 03:59:00.882157,Insurance,Branch,1,hidden fees,negative
R0007519,2025-07-13 03:59:00.882157,Mobile App,Branch,5,transparent charges,positive
R0007520,2025-07-08 03:59:00.882157,Insurance,Branch,5,super fast,positive
R0007521,2025-06-07 03:59:00.882157,Insurance,Loans,3,could be better,neutral
R0007522,2025-07-26 03:59:00.882157,Mobile App,App,1,terrible service,negative
R0007523,2025-08-20 03:59:00.882157,Insurance,Loans,4,nice experience,positive
R0007524,2025-08-12 03:59:00.882157,Savings,App,2,slow response,negative
R0007525,2025-08-30 03:59:00.882157,Mortgage,Contact Center,3,average experience,neutral
R0007526,2025-05-26 03:59:00.882157,Insurance,Cards,2,confusing process,negative
R0007527,2025-10-18 03:59:00.882157,NetBanking,Loans,1,hidden fees,negative
R0007528,2025-10-29 03:59:00.882157,Mobile App,Cards,2,confusing process,negative
R0007529,2025-09-08 03:59:00.882157,Credit Card,Cards,5,love the app,positive
R0007530,2025-06-07 03:59:00.882157,Credit Card,Contact Center,5,super fast,positive
R0007531,2025-10-30 03:59:00.882157,Savings,Cards,5,love the app,positive
R0007532,2025-08-15 03:59:00.882157,Insurance,App,4,quick approval,positive
R0007533,2025-10-31 03:59:00.882157,Mortgage,Loans,5,super fast,positive
R0007534,2025-06-13 03:59:00.882157,Credit Card,Contact Center,5,excellent service,positive
R0007535,2025-09-03 03:59:00.882157,Mortgage,App,1,app keeps crashing,negative
R0007536,2025-08-31 03:59:00.882157,NetBanking,App,5,excellent service,positive
R0007537,2025-10-05 03:59:00.882157,Savings,Contact Center,4,easy to use,positive
R0007538,2025-08-17 03:59:00.882157,NetBanking,Contact Center,4,quick approval,positive
R0007539,2025-09-21 03:59:00.882157,Mobile App,Cards,3,could be better,neutral
R0007540,2025-09-03 03:59:00.882157,Mobile App,Branch,4,quick approval,positive
R0007541,2025-07-26 03:59:00.882157,Savings,App,5,excellent service,positive
R0007542,2025-10-08 03:59:00.882157,NetBanking,App,2,poor support,negative
R0007543,2025-10-15 03:59:00.882157,Mortgage,Branch,3,neutral,neutral
R0007544,2025-07-02 03:59:00.882157,NetBanking,App,4,helpful staff,positive
R0007545,2025-10-01 03:59:00.882157,Mortgage,Loans,3,neutral,neutral
R0007546,2025-10-23 03:59:00.882157,Mortgage,Cards,1,issue unresolved,negative
R0007547,2025-10-21 03:59:00.882157,Savings,Cards,5,problem solved quickly,positive
R0007548,2025-05-17 03:59:00.882157,Credit Card,Loans,5,problem solved quickly,positive
R0007549,2025-08-17 03:59:00.882157,Credit Card,Branch,3,average experience,neutral
R0007550,2025-07-14 03:59:00.882157,Insurance,Contact Center,4,quick approval,positive
R0007551,2025-05-21 03:59:00.882157,Mobile App,App,2,bugs in app,negative
R0007552,2025-08-07 03:59:00.882157,NetBanking,App,4,good service,positive
R0007553,2025-07-17 03:59:00.882157,Mobile App,Contact Center,3,neutral,neutral
R0007554,2025-05-29 03:59:00.882157,Insurance,Contact Center,4,nice experience,positive
R0007555,2025-07-14 03:59:00.882157,Mortgage,Branch,3,average experience,neutral
R0007556,2025-06-09 03:59:00.882157,Savings,App,5,love the app,positive
R0007557,2025-05-21 03:59:00.882157,Mobile App,Contact Center,5,transparent charges,positive
R0007558,2025-07-23 03:59:00.882157,Mortgage,App,5,problem solved quickly,positive
R0007559,2025-09-01 03:59:00.882157,Credit Card,Loans,3,okay service,neutral
R0007560,2025-10-22 03:59:00.882157,Mortgage,Contact Center,5,love the app,positive
R0007561,2025-09-25 03:59:00.882157,Insurance,Branch,1,issue unresolved,negative
R0007562,2025-05-18 03:59:00.882157,Savings,Branch,2,confusing process,negative
R0007563,2025-09-24 03:59:00.882157,NetBanking,App,3,average experience,neutral
R0007564,2025-10-08 03:59:00.882157,Mobile App,App,5,transparent charges,positive
R0007565,2025-08-24 03:59:00.882157,Insurance,Branch,1,app keeps crashing,negative
R0007566,2025-09-01 03:59:00.882157,Credit Card,App,4,nice experience,positive
R0007567,2025-11-07 03:59:00.882157,Credit Card,Branch,2,confusing process,negative
R0007568,2025-08-28 03:59:00.882157,NetBanking,Cards,2,slow response,negative
R0007569,2025-05-31 03:59:00.882157,Savings,Branch,5,problem solved quickly,positive
R0007570,2025-08-31 03:59:00.882157,NetBanking,Cards,3,works fine,neutral
R0007571,2025-05-27 03:59:00.882157,NetBanking,Loans,3,okay service,neutral
R0007572,2025-08-12 03:59:00.882157,NetBanking,Loans,1,hidden fees,negative
R0007573,2025-07-10 03:59:00.882157,Mobile App,Loans,3,average experience,neutral
R0007574,2025-10-03 03:59:00.882157,Credit Card,Contact Center,5,super fast,positive
R0007575,2025-09-15 03:59:00.882157,Insurance,Branch,2,fees too high,negative
R0007576,2025-11-10 03:59:00.882157,Credit Card,Cards,2,slow response,negative
R0007577,2025-05-18 03:59:00.882157,Mobile App,Cards,2,confusing process,negative
R0007578,2025-08-18 03:59:00.882157,Mortgage,Cards,5,super fast,positive
R0007579,2025-07-08 03:59:00.882157,Credit Card,Branch,4,quick approval,positive
R0007580,2025-07-24 03:59:00.882157,Credit Card,Loans,5,super fast,positive
R0007581,2025-07-18 03:59:00.882157,Credit Card,Contact Center,2,confusing process,negative
R0007582,2025-09-25 03:59:00.882157,Mortgage,Branch,2,bugs in app,negative
R0007583,2025-06-13 03:59:00.882157,Mobile App,Contact Center,3,works fine,neutral
R0007584,2025-08-13 03:59:00.882157,Insurance,Contact Center,2,poor support,negative
R0007585,2025-10-10 03:59:00.882157,Mobile App,Contact Center,1,app keeps crashing,negative
R0007586,2025-05-26 03:59:00.882157,Savings,Branch,5,excellent service,positive
R0007587,2025-06-11 03:59:00.882157,NetBanking,Loans,3,average experience,neutral
R0007588,2025-10-27 03:59:00.882157,Insurance,Loans,3,okay service,neutral
R0007589,2025-10-22 03:59:00.882157,Mortgage,App,4,nice experience,positive
R0007590,2025-07-05 03:59:00.882157,Savings,Cards,4,easy to use,positive
R0007591,2025-06-29 03:59:00.882157,Credit Card,Cards,2,bugs in app,negative
R0007592,2025-06-30 03:59:00.882157,Credit Card,Loans,1,issue unresolved,negative
R0007593,2025-06-16 03:59:00.882157,NetBanking,Cards,1,app keeps crashing,negative
R0007594,2025-06-19 03:59:00.882157,Mobile App,Loans,3,neutral,neutral
R0007595,2025-11-11 03:59:00.882157,Mortgage,Contact Center,5,excellent service,positive
R0007596,2025-11-04 03:59:00.882157,Mortgage,App,4,helpful staff,positive
R0007597,2025-08-12 03:59:00.882157,Credit Card,Cards,3,okay service,neutral
R0007598,2025-08-02 03:59:00.882157,Credit Card,Contact Center,4,nice experience,positive
R0007599,2025-07-05 03:59:00.882157,NetBanking,Cards,4,nice experience,positive
R0007600,2025-10-21 03:59:00.882157,NetBanking,App,1,long wait times,negative
R0007601,2025-10-23 03:59:00.882157,NetBanking,Branch,3,could be better,neutral
R0007602,2025-06-02 03:59:00.882157,Mortgage,App,1,hidden fees,negative
R0007603,2025-10-12 03:59:00.882157,Mortgage,Contact Center,1,long wait times,negative
R0007604,2025-05-27 03:59:00.882157,Mobile App,App,3,works fine,neutral
R0007605,2025-09-01 03:59:00.882157,Credit Card,Contact Center,5,excellent service,positive
R0007606,2025-10-19 03:59:00.882157,Mortgage,App,4,quick approval,positive
R0007607,2025-10-28 03:59:00.882157,Savings,Cards,1,issue unresolved,negative
R0007608,2025-08-03 03:59:00.882157,Savings,App,5,love the app,positive
R0007609,2025-05-30 03:59:00.882157,Savings,App,2,bugs in app,negative
R0007610,2025-07-19 03:59:00.882157,Insurance,Loans,3,average experience,neutral
R0007611,2025-08-05 03:59:00.882157,Savings,App,2,fees too high,negative
R0007612,2025-10-05 03:59:00.882157,Mortgage,Cards,2,poor support,negative
R0007613,2025-07-15 03:59:00.882157,Insurance,Contact Center,3,works fine,neutral
R0007614,2025-07-19 03:59:00.882157,NetBanking,Branch,4,good service,positive
R0007615,2025-11-07 03:59:00.882157,Credit Card,Branch,5,excellent service,positive
R0007616,2025-11-10 03:59:00.882157,Mortgage,Branch,2,fees too high,negative
R0007617,2025-11-10 03:59:00.882157,Savings,Branch,2,poor support,negative
R0007618,2025-05-30 03:59:00.882157,NetBanking,Contact Center,5,transparent charges,positive
R0007619,2025-10-06 03:59:00.882157,NetBanking,Contact Center,2,bugs in app,negative
R0007620,2025-06-27 03:59:00.882157,Credit Card,Branch,3,neutral,neutral
R0007621,2025-09-01 03:59:00.882157,NetBanking,App,5,transparent charges,positive
R0007622,2025-08-30 03:59:00.882157,Savings,App,1,issue unresolved,negative
R0007623,2025-08-05 03:59:00.882157,Mobile App,Loans,1,terrible service,negative
R0007624,2025-06-13 03:59:00.882157,Insurance,Contact Center,4,good service,positive
R0007625,2025-10-19 03:59:00.882157,NetBanking,Loans,2,confusing process,negative
R0007626,2025-08-09 03:59:00.882157,Credit Card,Cards,3,average experience,neutral
R0007627,2025-11-08 03:59:00.882157,Savings,Contact Center,5,transparent charges,positive
R0007628,2025-10-03 03:59:00.882157,Mobile App,Branch,2,slow response,negative
R0007629,2025-06-23 03:59:00.882157,Insurance,Branch,3,works fine,neutral
R0007630,2025-08-04 03:59:00.882157,Savings,Loans,3,average experience,neutral
R0007631,2025-10-17 03:59:00.882157,Mortgage,Contact Center,1,long wait times,negative
R0007632,2025-06-25 03:59:00.882157,Mobile App,App,1,hidden fees,negative
R0007633,2025-07-19 03:59:00.882157,Credit Card,Contact Center,3,okay service,neutral
R0007634,2025-07-19 03:59:00.882157,Savings,Loans,2,slow response,negative
R0007635,2025-10-16 03:59:00.882157,Credit Card,Loans,5,super fast,positive
R0007636,2025-07-01 03:59:00.882157,Mortgage,Branch,4,quick approval,positive
R0007637,2025-10-16 03:59:00.882157,Credit Card,Branch,2,poor support,negative
R0007638,2025-10-29 03:59:00.882157,Mobile App,Cards,3,could be better,neutral
R0007639,2025-07-27 03:59:00.882157,Insurance,Loans,5,excellent service,positive
R0007640,2025-10-21 03:59:00.882157,Savings,Cards,4,helpful staff,positive
R0007641,2025-05-19 03:59:00.882157,NetBanking,Cards,3,could be better,neutral
R0007642,2025-10-23 03:59:00.882157,Insurance,Branch,5,super fast,positive
R0007643,2025-07-04 03:59:00.882157,Savings,App,5,love the app,positive
R0007644,2025-07-07 03:59:00.882157,Credit Card,Branch,4,helpful staff,positive
R0007645,2025-08-24 03:59:00.882157,Credit Card,Contact Center,3,could be better,neutral
R0007646,2025-05-19 03:59:00.882157,Mobile App,App,1,hidden fees,negative
R0007647,2025-08-08 03:59:00.882157,Credit Card,Loans,2,fees too high,negative
R0007648,2025-10-18 03:59:00.882157,Mortgage,App,4,nice experience,positive
R0007649,2025-10-16 03:59:00.882157,Mobile App,Loans,2,slow response,negative
R0007650,2025-07-05 03:59:00.882157,Savings,Loans,4,quick approval,positive
R0007651,2025-10-21 03:59:00.882157,Credit Card,Cards,1,hidden fees,negative
R0007652,2025-09-07 03:59:00.882157,Savings,Contact Center,2,poor support,negative
R0007653,2025-09-25 03:59:00.882157,Credit Card,Branch,5,super fast,positive
R0007654,2025-07-16 03:59:00.882157,Mobile App,Cards,5,transparent charges,positive
R0007655,2025-07-06 03:59:00.882157,NetBanking,Cards,2,fees too high,negative
R0007656,2025-10-04 03:59:00.882157,Mortgage,Contact Center,3,okay service,neutral
R0007657,2025-11-02 03:59:00.882157,Savings,Branch,5,love the app,positive
R0007658,2025-10-31 03:59:00.882157,Insurance,Cards,4,helpful staff,positive
R0007659,2025-05-31 03:59:00.882157,Credit Card,App,3,neutral,neutral
R0007660,2025-09-27 03:59:00.882157,Mobile App,Branch,4,quick approval,positive
R0007661,2025-10-26 03:59:00.882157,Savings,Contact Center,1,app keeps crashing,negative
R0007662,2025-07-04 03:59:00.882157,Mobile App,App,5,transparent charges,positive
R0007663,2025-08-19 03:59:00.882157,Savings,App,1,long wait times,negative
R0007664,2025-08-28 03:59:00.882157,Mortgage,Cards,3,could be better,neutral
R0007665,2025-06-10 03:59:00.882157,NetBanking,Contact Center,4,helpful staff,positive
R0007666,2025-10-28 03:59:00.882157,Credit Card,Contact Center,5,super fast,positive
R0007667,2025-05-23 03:59:00.882157,Savings,Cards,2,slow response,negative
R0007668,2025-10-02 03:59:00.882157,Insurance,Branch,1,app keeps crashing,negative
R0007669,2025-07-02 03:59:00.882157,Credit Card,Loans,5,problem solved quickly,positive
R0007670,2025-06-03 03:59:00.882157,Credit Card,Cards,2,bugs in app,negative
R0007671,2025-08-06 03:59:00.882157,Mobile App,App,3,average experience,neutral
R0007672,2025-08-19 03:59:00.882157,Credit Card,Loans,2,fees too high,negative
R0007673,2025-06-24 03:59:00.882157,Savings,Branch,3,okay service,neutral
R0007674,2025-08-15 03:59:00.882157,Mortgage,Branch,1,hidden fees,negative
R0007675,2025-10-29 03:59:00.882157,Savings,Branch,2,bugs in app,negative
R0007676,2025-09-12 03:59:00.882157,NetBanking,Loans,4,easy to use,positive
R0007677,2025-07-04 03:59:00.882157,Credit Card,Cards,4,quick approval,positive
R0007678,2025-07-04 03:59:00.882157,Insurance,Contact Center,4,good service,positive
R0007679,2025-09-28 03:59:00.882157,NetBanking,Cards,3,works fine,neutral
R0007680,2025-10-25 03:59:00.882157,Insurance,Cards,2,slow response,negative
R0007681,2025-06-05 03:59:00.882157,NetBanking,Loans,5,problem solved quickly,positive
R0007682,2025-08-04 03:59:00.882157,Savings,App,2,poor support,negative
R0007683,2025-09-29 03:59:00.882157,Savings,Loans,2,bugs in app,negative
R0007684,2025-08-11 03:59:00.882157,Savings,App,1,hidden fees,negative
R0007685,2025-08-01 03:59:00.882157,Savings,Loans,5,problem solved quickly,positive
R0007686,2025-10-06 03:59:00.882157,Mobile App,App,4,good service,positive
R0007687,2025-08-05 03:59:00.882157,Savings,Contact Center,3,average experience,neutral
R0007688,2025-10-16 03:59:00.882157,Mobile App,Contact Center,5,excellent service,positive
R0007689,2025-10-03 03:59:00.882157,Credit Card,Branch,4,helpful staff,positive
R0007690,2025-06-13 03:59:00.882157,Savings,Branch,3,neutral,neutral
R0007691,2025-06-01 03:59:00.882157,Savings,App,5,super fast,positive
R0007692,2025-07-01 03:59:00.882157,Insurance,Cards,3,okay service,neutral
R0007693,2025-10-26 03:59:00.882157,Credit Card,Branch,3,neutral,neutral
R0007694,2025-06-10 03:59:00.882157,Credit Card,Loans,4,helpful staff,positive
R0007695,2025-09-29 03:59:00.882157,Savings,Contact Center,1,app keeps crashing,negative
R0007696,2025-07-09 03:59:00.882157,Credit Card,Branch,4,quick approval,positive
R0007697,2025-07-04 03:59:00.882157,Mortgage,Branch,5,problem solved quickly,positive
R0007698,2025-10-04 03:59:00.882157,NetBanking,Branch,4,easy to use,positive
R0007699,2025-06-02 03:59:00.882157,Insurance,Loans,4,easy to use,positive
R0007700,2025-08-21 03:59:00.882157,Credit Card,Loans,4,good service,positive
R0007701,2025-06-20 03:59:00.882157,Mortgage,Branch,5,excellent service,positive
R0007702,2025-11-03 03:59:00.882157,Savings,Cards,5,love the app,positive
R0007703,2025-06-28 03:59:00.882157,Insurance,Cards,3,average experience,neutral
R0007704,2025-10-08 03:59:00.882157,NetBanking,Loans,3,okay service,neutral
R0007705,2025-11-03 03:59:00.882157,Insurance,Loans,5,love the app,positive
R0007706,2025-10-31 03:59:00.882157,Insurance,Contact Center,3,works fine,neutral
R0007707,2025-09-06 03:59:00.882157,Mortgage,Cards,4,good service,positive
R0007708,2025-08-03 03:59:00.882157,Mobile App,Branch,2,slow response,negative
R0007709,2025-05-25 03:59:00.882157,Insurance,App,2,confusing process,negative
R0007710,2025-06-15 03:59:00.882157,Mortgage,Contact Center,3,okay service,neutral
R0007711,2025-06-07 03:59:00.882157,NetBanking,Contact Center,3,could be better,neutral
R0007712,2025-10-12 03:59:00.882157,Mobile App,Branch,1,hidden fees,negative
R0007713,2025-08-24 03:59:00.882157,Mortgage,Branch,4,helpful staff,positive
R0007714,2025-09-08 03:59:00.882157,Mortgage,Loans,4,helpful staff,positive
R0007715,2025-08-31 03:59:00.882157,Mortgage,Cards,1,app keeps crashing,negative
R0007716,2025-05-31 03:59:00.882157,Insurance,Loans,1,app keeps crashing,negative
R0007717,2025-11-08 03:59:00.882157,Savings,Cards,2,bugs in app,negative
R0007718,2025-11-02 03:59:00.882157,NetBanking,Cards,4,good service,positive
R0007719,2025-10-16 03:59:00.882157,Insurance,App,4,good service,positive
R0007720,2025-07-24 03:59:00.882157,NetBanking,Contact Center,5,problem solved quickly,positive
R0007721,2025-11-10 03:59:00.882157,NetBanking,App,4,good service,positive
R0007722,2025-09-18 03:59:00.882157,Insurance,Branch,2,slow response,negative
R0007723,2025-09-05 03:59:00.882157,Insurance,App,2,poor support,negative
R0007724,2025-05-28 03:59:00.882157,Insurance,App,1,long wait times,negative
R0007725,2025-08-07 03:59:00.882157,Mobile App,Contact Center,2,fees too high,negative
R0007726,2025-06-29 03:59:00.882157,Mobile App,App,2,poor support,negative
R0007727,2025-10-28 03:59:00.882157,Mortgage,Contact Center,5,problem solved quickly,positive
R0007728,2025-09-12 03:59:00.882157,Credit Card,Contact Center,2,bugs in app,negative
R0007729,2025-06-30 03:59:00.882157,NetBanking,Contact Center,3,neutral,neutral
R0007730,2025-07-10 03:59:00.882157,Credit Card,Contact Center,3,works fine,neutral
R0007731,2025-07-26 03:59:00.882157,Savings,App,1,long wait times,negative
R0007732,2025-06-13 03:59:00.882157,Mortgage,Loans,4,easy to use,positive
R0007733,2025-10-23 03:59:00.882157,NetBanking,Loans,4,good service,positive
R0007734,2025-09-18 03:59:00.882157,Savings,Branch,5,excellent service,positive
R0007735,2025-11-07 03:59:00.882157,Mobile App,Contact Center,2,poor support,negative
R0007736,2025-11-05 03:59:00.882157,Insurance,Loans,2,fees too high,negative
R0007737,2025-07-05 03:59:00.882157,Savings,Branch,2,poor support,negative
R0007738,2025-08-27 03:59:00.882157,Savings,App,2,fees too high,negative
R0007739,2025-10-22 03:59:00.882157,Mobile App,Branch,2,bugs in app,negative
R0007740,2025-11-09 03:59:00.882157,Mortgage,Loans,3,average experience,neutral
R0007741,2025-06-23 03:59:00.882157,Insurance,Branch,5,super fast,positive
R0007742,2025-07-10 03:59:00.882157,Insurance,Branch,1,app keeps crashing,negative
R0007743,2025-09-20 03:59:00.882157,Mortgage,Branch,1,hidden fees,negative
R0007744,2025-08-24 03:59:00.882157,NetBanking,Loans,3,okay service,neutral
R0007745,2025-09-10 03:59:00.882157,Mobile App,Contact Center,2,fees too high,negative
R0007746,2025-09-01 03:59:00.882157,NetBanking,App,2,bugs in app,negative
R0007747,2025-10-19 03:59:00.882157,Mobile App,Contact Center,4,helpful staff,positive
R0007748,2025-05-18 03:59:00.882157,Savings,Cards,1,app keeps crashing,negative
R0007749,2025-07-01 03:59:00.882157,Credit Card,Contact Center,4,good service,positive
R0007750,2025-10-17 03:59:00.882157,Credit Card,App,1,long wait times,negative
R0007751,2025-06-03 03:59:00.882157,Mobile App,Branch,4,helpful staff,positive
R0007752,2025-09-29 03:59:00.882157,Mortgage,Contact Center,2,slow response,negative
R0007753,2025-07-29 03:59:00.882157,NetBanking,Loans,2,slow response,negative
R0007754,2025-08-06 03:59:00.882157,Mortgage,Cards,2,confusing process,negative
R0007755,2025-09-06 03:59:00.882157,Credit Card,Branch,5,problem solved quickly,positive
R0007756,2025-11-07 03:59:00.882157,NetBanking,Branch,4,helpful staff,positive
R0007757,2025-10-04 03:59:00.882157,Mortgage,Branch,5,excellent service,positive
R0007758,2025-07-23 03:59:00.882157,Mortgage,Contact Center,5,excellent service,positive
R0007759,2025-09-20 03:59:00.882157,NetBanking,Loans,4,helpful staff,positive
R0007760,2025-11-04 03:59:00.882157,Insurance,App,2,poor support,negative
R0007761,2025-06-01 03:59:00.882157,NetBanking,Cards,3,works fine,neutral
R0007762,2025-09-03 03:59:00.882157,Mortgage,Loans,1,issue unresolved,negative
R0007763,2025-08-09 03:59:00.882157,Insurance,Contact Center,4,nice experience,positive
R0007764,2025-09-04 03:59:00.882157,NetBanking,Cards,2,poor support,negative
