tx_id,user_id,timestamp,amount,merchant_type,country,device,hour,is_international,label_fraud
T0007746,47266,2025-11-05 08:25:00.882157,6.37,fuel,IN,mobile,7,0,0
T0007747,12105,2025-11-03 01:20:00.882157,3.53,electronics,IN,pos,10,0,0
T0007748,12568,2025-10-19 12:04:00.882157,14.99,fuel,US,mobile,2,1,0
T0007749,47679,2025-10-31 11:57:00.882157,32.86,fuel,IN,web,18,0,0
T0007750,43560,2025-10-13 17:23:00.882157,36.57,restaurants,JP,web,5,1,0
T0007751,24195,2025-11-03 08:30:00.882157,162.27,luxury,IN,pos,2,0,0
T0007752,25762,2025-10-23 03:17:00.882157,32.87,online_sub,IN,web,20,0,0
T0007753,25898,2025-10-23 20:34:00.882157,6.24,electronics,JP,mobile,3,1,1
T0007754,31577,2025-10-15 00:32:00.882157,20.83,travel,IN,pos,3,0,0
T0007755,11214,2025-11-05 14:51:00.882157,6.93,atm_withdrawal,IN,pos,1,0,0
T0007756,30803,2025-10-14 05:12:00.882157,22.46,electronics,IN,atm,15,0,0
T0007757,33698,2025-10-30 03:07:00.882157,119.03,restaurants,SG,mobile,4,1,0
T0007758,42980,2025-11-04 15:50:00.882157,43.91,fuel,SG,web,14,1,0
T0007759,11658,2025-10-30 12:23:00.882157,12.72,grocery,IN,web,4,0,0
T0007760,22270,2025-11-04 12:20:00.882157,50.5,electronics,US,web,22,1,0
T0007761,47792,2025-10-19 10:45:00.882157,11.98,online_sub,IN,atm,11,0,0
T0007762,32301,2025-10-19 15:11:00.882157,1.49,grocery,JP,web,18,1,0
T0007763,15141,2025-11-09 18:11:00.882157,7.42,travel,IN,web,14,0,0
T0007764,48756,2025-11-01 21:12:00.882157,43.88,travel,SG,mobile,5,1,1
T0007765,23777,2025-10-12 19:32:00.882157,61.0,atm_withdrawal,IN,mobile,0,0,1
T0007766,48346,2025-10-21 02:01:00.882157,164.6,grocery,IN,mobile,4,0,0
T0007767,39441,2025-10-29 10:25:00.882157,38.79,restaurants,IN,mobile,20,0,0
T0007768,38469,2025-10-27 02:27:00.882157,111.55,travel,GB,mobile,20,1,0
T0007769,13845,2025-10-21 03:10:00.882157,52.54,grocery,GB,mobile,23,1,0
T0007770,33290,2025-11-07 14:24:00.882157,72.55,fuel,IN,mobile,18,0,0
T0007771,40699,2025-11-01 01:57:00.882157,86.21,grocery,GB,mobile,10,1,0
T0007772,43146,2025-10-27 23:27:00.882157,45.21,fuel,US,pos,21,1,0
T0007773,13293,2025-10-22 20:16:00.882157,83.81,atm_withdrawal,AE,web,13,1,0
T0007774,26608,2025-10-20 11:45:00.882157,13.02,restaurants,IN,mobile,13,0,0
T0007775,10737,2025-10-25 10:21:00.882157,2.12,online_sub,IN,mobile,1,0,0
T0007776,26619,2025-10-26 13:01:00.882157,53.69,online_sub,IN,pos,21,0,0
T0007777,22470,2025-11-08 17:25:00.882157,40.19,travel,IN,mobile,4,0,0
T0007778,32372,2025-11-08 04:08:00.882157,10.82,luxury,GB,atm,8,1,0
T0007779,26117,2025-11-07 09:47:00.882157,7.2,luxury,GB,mobile,16,1,0
T0007780,24779,2025-10-20 18:07:00.882157,31.1,grocery,GB,mobile,18,1,1
T0007781,39294,2025-11-04 00:50:00.882157,57.56,restaurants,IN,mobile,14,0,0
T0007782,31630,2025-10-31 23:26:00.882157,46.8,atm_withdrawal,US,mobile,1,1,0
T0007783,22178,2025-11-03 01:36:00.882157,9.29,fuel,IN,mobile,8,0,0
T0007784,29935,2025-10-28 01:11:00.882157,11.76,online_sub,DE,mobile,10,1,0
T0007785,32784,2025-10-22 22:25:00.882157,54.76,restaurants,IN,web,21,0,0
T0007786,33027,2025-10-17 08:27:00.882157,29.26,online_sub,US,mobile,5,1,0
T0007787,41008,2025-11-04 14:11:00.882157,82.53,online_sub,AE,web,14,1,0
T0007788,11823,2025-11-04 04:51:00.882157,19.31,travel,JP,pos,20,1,0
T0007789,16852,2025-10-22 00:15:00.882157,58.94,online_sub,IN,web,19,0,0
T0007790,23072,2025-10-19 06:31:00.882157,26.01,atm_withdrawal,IN,mobile,3,0,0
T0007791,21133,2025-11-03 14:27:00.882157,12.69,luxury,IN,mobile,14,0,0
T0007792,25111,2025-10-15 03:46:00.882157,71.85,atm_withdrawal,IN,mobile,17,0,1
T0007793,42312,2025-11-07 12:50:00.882157,9.56,electronics,US,web,6,1,0
T0007794,34161,2025-11-06 23:55:00.882157,29.31,travel,DE,web,15,1,0
T0007795,49287,2025-10-14 19:36:00.882157,32.67,grocery,IN,mobile,21,0,0
T0007796,11777,2025-11-08 20:12:00.882157,23.9,electronics,US,mobile,2,1,0
T0007797,34014,2025-11-06 02:38:00.882157,76.73,travel,JP,mobile,11,1,0
T0007798,24772,2025-11-06 01:21:00.882157,49.46,restaurants,IN,pos,6,0,0
T0007799,28161,2025-10-29 17:19:00.882157,43.65,travel,IN,mobile,8,0,0
T0007800,17490,2025-10-29 16:47:00.882157,29.13,atm_withdrawal,JP,atm,9,1,0
T0007801,34502,2025-10-13 23:49:00.882157,190.4,fuel,JP,atm,0,1,0
T0007802,45757,2025-10-16 19:29:00.882157,126.2,electronics,IN,pos,11,0,0
T0007803,42737,2025-11-06 01:47:00.882157,71.19,electronics,IN,mobile,23,0,0
T0007804,27709,2025-10-27 18:32:00.882157,59.91,atm_withdrawal,IN,mobile,17,0,0
T0007805,18998,2025-10-29 09:16:00.882157,14.41,luxury,US,mobile,0,1,0
T0007806,38906,2025-10-20 07:11:00.882157,25.75,electronics,IN,atm,17,0,0
T0007807,45490,2025-10-25 02:58:00.882157,52.86,online_sub,IN,mobile,22,0,0
T0007808,14656,2025-10-21 05:58:00.882157,81.79,luxury,AE,web,6,1,0
T0007809,46901,2025-10-23 02:49:00.882157,69.18,restaurants,AE,atm,16,1,0
T0007810,35735,2025-10-14 04:53:00.882157,49.9,online_sub,SG,pos,12,1,0
T0007811,39092,2025-11-05 00:51:00.882157,221.55,luxury,IN,web,9,0,0
T0007812,11242,2025-10-30 16:51:00.882157,23.51,grocery,IN,mobile,13,0,0
T0007813,11831,2025-11-07 05:11:00.882157,78.56,restaurants,SG,mobile,0,1,0
T0007814,38511,2025-10-24 01:14:00.882157,69.13,luxury,GB,web,22,1,0
T0007815,17246,2025-10-30 15:39:00.882157,43.22,grocery,SG,atm,5,1,0
T0007816,41467,2025-10-17 16:03:00.882157,44.9,luxury,DE,pos,3,1,1
T0007817,28302,2025-11-03 16:31:00.882157,43.96,grocery,JP,mobile,18,1,0
T0007818,13232,2025-10-22 11:21:00.882157,12.89,online_sub,IN,mobile,14,0,0
T0007819,46526,2025-11-05 07:00:00.882157,41.3,restaurants,IN,web,20,0,0
T0007820,48765,2025-10-29 22:17:00.882157,59.48,restaurants,US,mobile,20,1,0
T0007821,20972,2025-10-28 04:16:00.882157,38.02,luxury,US,mobile,18,1,0
T0007822,44592,2025-10-27 15:21:00.882157,3.92,fuel,IN,mobile,21,0,0
T0007823,20683,2025-10-15 23:54:00.882157,5.13,luxury,AE,atm,11,1,0
T0007824,33664,2025-11-04 08:40:00.882157,11.48,grocery,IN,atm,13,0,0
T0007825,46828,2025-10-27 05:21:00.882157,24.11,restaurants,AE,web,2,1,0
T0007826,43172,2025-10-15 20:02:00.882157,12.15,travel,IN,web,3,0,0
T0007827,28105,2025-10-14 18:01:00.882157,53.42,online_sub,IN,mobile,2,0,0
T0007828,31700,2025-11-03 05:47:00.882157,94.78,fuel,JP,web,11,1,0
T0007829,21017,2025-11-06 16:20:00.882157,109.99,travel,IN,mobile,21,0,0
T0007830,46613,2025-10-20 20:50:00.882157,38.62,atm_withdrawal,IN,mobile,8,0,0
T0007831,30594,2025-10-24 15:36:00.882157,84.64,travel,IN,mobile,18,0,0
T0007832,21384,2025-10-15 17:37:00.882157,15.02,online_sub,JP,mobile,15,1,0
T0007833,40348,2025-10-13 21:44:00.882157,23.12,luxury,SG,pos,0,1,0
T0007834,26448,2025-11-04 03:36:00.882157,7.96,electronics,DE,atm,13,1,0
T0007835,19491,2025-11-06 06:04:00.882157,96.28,fuel,JP,web,12,1,0
T0007836,23112,2025-10-15 23:35:00.882157,213.63,luxury,AE,web,22,1,0
T0007837,41021,2025-10-16 21:42:00.882157,18.8,online_sub,IN,mobile,11,0,0
T0007838,10968,2025-10-16 20:44:00.882157,2.78,electronics,IN,web,4,0,1
T0007839,10368,2025-10-14 15:06:00.882157,9.94,atm_withdrawal,IN,web,19,0,0
T0007840,18424,2025-10-17 09:46:00.882157,13.7,online_sub,US,web,2,1,0
T0007841,45010,2025-11-06 02:01:00.882157,6.74,online_sub,AE,mobile,22,1,1
T0007842,45851,2025-10-27 12:03:00.882157,9.19,travel,IN,web,1,0,0
T0007843,35496,2025-10-16 20:43:00.882157,33.61,restaurants,IN,mobile,10,0,0
T0007844,40936,2025-10-19 15:35:00.882157,54.2,luxury,IN,mobile,19,0,0
T0007845,23322,2025-10-19 21:10:00.882157,3.1,atm_withdrawal,IN,mobile,1,0,0
T0007846,11469,2025-10-31 10:51:00.882157,15.51,online_sub,GB,mobile,15,1,0
T0007847,47493,2025-10-14 07:21:00.882157,28.21,luxury,US,web,7,1,0
T0007848,14259,2025-10-24 16:39:00.882157,8.85,electronics,AE,web,2,1,0
T0007849,46390,2025-10-31 02:43:00.882157,34.74,travel,IN,mobile,20,0,0
T0007850,20292,2025-11-01 04:03:00.882157,23.96,electronics,DE,atm,3,1,0
T0007851,36841,2025-10-23 08:23:00.882157,16.93,electronics,IN,pos,20,0,0
T0007852,38365,2025-10-15 09:00:00.882157,10.94,travel,IN,mobile,3,0,0
T0007853,27207,2025-10-14 21:21:00.882157,36.13,luxury,GB,web,7,1,0
T0007854,46199,2025-10-13 13:04:00.882157,12.16,electronics,IN,mobile,5,0,0
T0007855,32912,2025-10-24 20:24:00.882157,4.39,grocery,IN,pos,13,0,0
T0007856,46919,2025-10-12 06:53:00.882157,27.75,luxury,IN,pos,14,0,0
T0007857,46981,2025-11-05 16:42:00.882157,7.38,restaurants,US,mobile,16,1,0
T0007858,25235,2025-11-10 17:14:00.882157,4.81,restaurants,JP,web,4,1,1
T0007859,43547,2025-10-26 05:11:00.882157,31.06,online_sub,US,pos,0,1,0
T0007860,29276,2025-10-14 08:56:00.882157,22.85,travel,US,mobile,11,1,0
T0007861,41923,2025-10-12 14:44:00.882157,10.92,restaurants,IN,mobile,18,0,0
T0007862,15534,2025-10-28 00:57:00.882157,34.48,travel,IN,mobile,11,0,0
T0007863,36469,2025-10-17 21:39:00.882157,42.31,luxury,IN,mobile,10,0,0
T0007864,46074,2025-11-04 19:51:00.882157,34.88,grocery,JP,mobile,21,1,0
T0007865,45670,2025-10-20 14:13:00.882157,33.57,atm_withdrawal,IN,mobile,8,0,0
T0007866,42563,2025-10-16 05:48:00.882157,5.02,grocery,DE,mobile,18,1,0
T0007867,46486,2025-10-23 10:51:00.882157,105.41,grocery,IN,mobile,3,0,1
T0007868,10021,2025-10-13 08:09:00.882157,48.68,grocery,GB,web,12,1,0
T0007869,44268,2025-11-03 10:19:00.882157,9.99,fuel,DE,atm,9,1,0
T0007870,25799,2025-10-25 00:28:00.882157,26.78,atm_withdrawal,IN,pos,0,0,0
T0007871,36336,2025-11-05 10:05:00.882157,32.69,travel,AE,mobile,9,1,0
T0007872,13641,2025-11-03 17:54:00.882157,26.02,electronics,IN,pos,17,0,0
T0007873,31596,2025-11-01 01:49:00.882157,178.17,travel,IN,atm,12,0,0
T0007874,42959,2025-10-27 21:41:00.882157,3.52,restaurants,IN,pos,6,0,0
T0007875,23306,2025-10-18 04:11:00.882157,5.75,atm_withdrawal,SG,pos,7,1,0
T0007876,18587,2025-10-25 05:20:00.882157,2.43,travel,IN,pos,16,0,0
T0007877,41359,2025-10-23 23:46:00.882157,29.48,travel,IN,mobile,21,0,0
T0007878,31498,2025-10-20 08:27:00.882157,48.0,atm_withdrawal,DE,mobile,0,1,0
T0007879,14662,2025-10-29 09:50:00.882157,39.63,grocery,IN,web,15,0,0
T0007880,47094,2025-10-13 21:28:00.882157,20.01,grocery,IN,mobile,19,0,0
T0007881,37197,2025-11-07 18:10:00.882157,41.55,fuel,DE,atm,3,1,0
T0007882,30719,2025-10-22 00:10:00.882157,19.86,luxury,IN,mobile,22,0,0
T0007883,34665,2025-10-14 11:10:00.882157,59.01,travel,IN,atm,16,0,0
T0007884,35032,2025-11-07 22:49:00.882157,86.72,online_sub,SG,pos,12,1,0
T0007885,22641,2025-11-09 12:57:00.882157,10.2,atm_withdrawal,IN,mobile,9,0,0
T0007886,40028,2025-10-19 11:33:00.882157,20.05,luxury,IN,mobile,8,0,0
T0007887,25651,2025-11-07 19:16:00.882157,23.76,restaurants,IN,mobile,13,0,0
T0007888,18536,2025-10-17 08:20:00.882157,121.11,atm_withdrawal,GB,web,16,1,0
T0007889,16273,2025-11-09 19:37:00.882157,11.54,fuel,IN,pos,2,0,0
T0007890,16284,2025-10-26 20:39:00.882157,85.85,atm_withdrawal,IN,atm,0,0,0
T0007891,35692,2025-11-02 22:56:00.882157,5.82,restaurants,IN,mobile,0,0,0
T0007892,18817,2025-10-21 16:15:00.882157,100.06,grocery,IN,mobile,19,0,0
T0007893,38955,2025-11-01 07:38:00.882157,66.32,restaurants,US,mobile,1,1,0
T0007894,36555,2025-11-11 01:42:00.882157,23.02,travel,IN,mobile,15,0,0
T0007895,30378,2025-10-22 11:19:00.882157,70.99,grocery,US,pos,8,1,1
T0007896,27127,2025-10-14 20:38:00.882157,16.02,atm_withdrawal,IN,mobile,13,0,0
T0007897,27952,2025-10-18 18:46:00.882157,10.29,luxury,IN,web,0,0,0
T0007898,21539,2025-10-19 22:22:00.882157,162.68,electronics,IN,mobile,2,0,0
T0007899,24692,2025-11-08 21:40:00.882157,15.36,grocery,IN,mobile,17,0,0
T0007900,28120,2025-10-29 03:19:00.882157,55.19,grocery,IN,web,0,0,0
T0007901,23334,2025-10-25 21:58:00.882157,86.86,fuel,US,web,10,1,0
T0007902,38615,2025-11-01 07:03:00.882157,63.22,electronics,GB,mobile,4,1,0
T0007903,17903,2025-10-29 08:12:00.882157,50.87,luxury,IN,web,10,0,0
T0007904,38527,2025-10-26 05:44:00.882157,55.38,atm_withdrawal,US,mobile,5,1,0
T0007905,25629,2025-10-26 14:00:00.882157,82.3,online_sub,DE,web,23,1,0
T0007906,27740,2025-10-14 16:46:00.882157,37.85,online_sub,IN,atm,6,0,0
T0007907,43782,2025-11-05 22:04:00.882157,26.01,atm_withdrawal,IN,web,12,0,0
T0007908,36708,2025-11-07 19:22:00.882157,6.44,online_sub,AE,mobile,22,1,0
T0007909,20860,2025-10-28 02:11:00.882157,37.87,travel,IN,web,15,0,0
T0007910,27438,2025-10-26 09:58:00.882157,79.82,online_sub,AE,pos,2,1,0
T0007911,11764,2025-10-12 16:52:00.882157,8.54,travel,DE,mobile,14,1,0
T0007912,16009,2025-10-19 06:35:00.882157,21.32,luxury,IN,web,7,0,0
T0007913,30842,2025-10-30 17:48:00.882157,42.38,luxury,SG,mobile,21,1,0
T0007914,43435,2025-10-31 14:50:00.882157,132.69,grocery,IN,pos,23,0,0
T0007915,13370,2025-10-28 19:29:00.882157,8.03,atm_withdrawal,IN,mobile,19,0,0
T0007916,48744,2025-10-26 06:09:00.882157,62.37,online_sub,IN,atm,15,0,0
T0007917,30454,2025-10-23 21:31:00.882157,18.62,fuel,IN,web,16,0,0
T0007918,48367,2025-10-31 12:02:00.882157,13.37,luxury,IN,mobile,12,0,0
T0007919,13650,2025-10-22 18:52:00.882157,10.34,electronics,IN,mobile,2,0,0
T0007920,35708,2025-11-08 21:27:00.882157,13.62,electronics,GB,mobile,2,1,0
T0007921,13190,2025-11-02 06:03:00.882157,45.79,atm_withdrawal,IN,mobile,12,0,0
T0007922,18789,2025-11-02 03:43:00.882157,21.35,atm_withdrawal,IN,mobile,16,0,0
T0007923,42125,2025-10-18 12:57:00.882157,57.39,luxury,IN,mobile,13,0,0
T0007924,43159,2025-10-27 05:19:00.882157,8.35,grocery,IN,mobile,4,0,1
T0007925,27459,2025-10-26 21:20:00.882157,56.36,atm_withdrawal,IN,mobile,11,0,0
T0007926,45418,2025-10-28 00:08:00.882157,42.75,restaurants,AE,mobile,15,1,0
T0007927,28768,2025-10-29 03:41:00.882157,5.57,electronics,IN,web,5,0,0
T0007928,25563,2025-10-29 18:00:00.882157,131.83,atm_withdrawal,US,mobile,8,1,0
T0007929,37885,2025-10-26 21:55:00.882157,38.74,electronics,IN,mobile,15,0,0
T0007930,31885,2025-10-27 07:50:00.882157,60.56,restaurants,US,mobile,23,1,0
T0007931,16895,2025-11-08 15:30:00.882157,91.28,grocery,IN,web,3,0,0
T0007932,33958,2025-11-01 16:03:00.882157,74.95,restaurants,IN,mobile,5,0,0
T0007933,11531,2025-11-06 10:57:00.882157,23.75,grocery,GB,mobile,18,1,1
T0007934,15481,2025-11-05 07:53:00.882157,58.06,grocery,IN,mobile,0,0,0
T0007935,33932,2025-10-21 03:05:00.882157,4.05,fuel,SG,mobile,7,1,0
T0007936,31360,2025-10-14 12:58:00.882157,41.0,grocery,GB,mobile,5,1,0
T0007937,34829,2025-11-08 15:27:00.882157,167.19,grocery,IN,mobile,2,0,0
T0007938,29932,2025-11-03 01:35:00.882157,13.06,grocery,JP,pos,20,1,0
T0007939,48931,2025-10-16 18:58:00.882157,70.9,luxury,SG,pos,13,1,1
T0007940,48032,2025-11-01 11:32:00.882157,174.45,atm_withdrawal,IN,atm,22,0,0
T0007941,25890,2025-10-26 21:23:00.882157,55.91,atm_withdrawal,IN,web,1,0,1
T0007942,28807,2025-10-15 05:56:00.882157,79.57,online_sub,US,web,15,1,0
T0007943,21767,2025-10-18 04:37:00.882157,5.22,luxury,IN,atm,21,0,1
T0007944,18071,2025-10-26 12:35:00.882157,10.16,online_sub,IN,mobile,12,0,0
T0007945,36149,2025-11-04 08:15:00.882157,121.66,fuel,US,web,15,1,0
T0007946,25540,2025-10-14 10:02:00.882157,74.32,fuel,US,mobile,10,1,0
T0007947,45676,2025-10-15 19:15:00.882157,45.64,atm_withdrawal,GB,web,10,1,0
T0007948,14712,2025-10-12 16:41:00.882157,20.54,atm_withdrawal,GB,mobile,15,1,0
T0007949,36201,2025-11-10 01:46:00.882157,36.56,electronics,IN,pos,9,0,0
T0007950,29899,2025-11-10 01:19:00.882157,168.18,restaurants,IN,atm,16,0,0
T0007951,29787,2025-11-04 21:14:00.882157,24.36,restaurants,US,mobile,11,1,1
T0007952,30982,2025-11-01 15:45:00.882157,56.5,luxury,IN,pos,4,0,0
T0007953,32606,2025-10-30 22:57:00.882157,54.96,online_sub,AE,mobile,11,1,0
T0007954,20150,2025-11-09 12:17:00.882157,13.48,fuel,IN,mobile,2,0,0
T0007955,30393,2025-11-09 13:05:00.882157,14.61,fuel,IN,web,18,0,0
T0007956,47259,2025-10-28 17:24:00.882157,134.74,atm_withdrawal,US,mobile,9,1,0
T0007957,37750,2025-10-14 20:22:00.882157,49.34,luxury,IN,mobile,15,0,0
T0007958,18593,2025-10-31 17:59:00.882157,13.27,electronics,IN,mobile,18,0,0
T0007959,27358,2025-11-10 14:39:00.882157,19.55,atm_withdrawal,IN,web,10,0,0
T0007960,26607,2025-10-21 02:55:00.882157,9.63,atm_withdrawal,IN,mobile,15,0,0
T0007961,47381,2025-10-17 17:56:00.882157,83.08,grocery,IN,pos,9,0,0
T0007962,34811,2025-10-21 16:27:00.882157,20.81,travel,IN,web,14,0,0
T0007963,38074,2025-10-26 10:08:00.882157,21.11,electronics,US,mobile,2,1,0
T0007964,30595,2025-10-30 11:55:00.882157,65.56,restaurants,JP,mobile,23,1,0
T0007965,36853,2025-10-14 23:33:00.882157,4.65,atm_withdrawal,IN,atm,9,0,0
T0007966,18183,2025-10-18 23:01:00.882157,26.08,restaurants,IN,web,11,0,0
T0007967,30661,2025-10-26 07:55:00.882157,26.8,travel,GB,web,8,1,0
T0007968,46495,2025-11-06 14:54:00.882157,20.09,electronics,SG,web,18,1,0
T0007969,23703,2025-10-28 21:47:00.882157,15.23,electronics,IN,mobile,0,0,0
T0007970,40815,2025-10-24 02:30:00.882157,12.86,grocery,IN,web,12,0,0
T0007971,39565,2025-11-09 09:44:00.882157,36.47,fuel,IN,pos,6,0,0
T0007972,32942,2025-10-19 11:35:00.882157,9.39,online_sub,IN,mobile,21,0,0
T0007973,43161,2025-10-17 06:05:00.882157,32.11,electronics,US,atm,19,1,0
T0007974,19716,2025-10-15 19:29:00.882157,15.17,grocery,DE,mobile,20,1,0
T0007975,43349,2025-10-29 02:35:00.882157,16.27,restaurants,GB,mobile,6,1,0
T0007976,10132,2025-11-04 20:41:00.882157,33.34,travel,DE,mobile,5,1,0
T0007977,13385,2025-11-04 15:56:00.882157,16.08,luxury,IN,web,11,0,0
T0007978,46538,2025-11-06 16:17:00.882157,102.55,restaurants,JP,mobile,3,1,0
T0007979,45036,2025-10-23 03:29:00.882157,23.4,atm_withdrawal,IN,mobile,19,0,1
T0007980,43743,2025-10-19 05:49:00.882157,81.37,luxury,IN,atm,9,0,0
T0007981,17213,2025-10-18 18:44:00.882157,12.18,fuel,GB,mobile,18,1,0
T0007982,36119,2025-10-30 09:52:00.882157,11.9,luxury,IN,mobile,1,0,0
T0007983,12835,2025-10-21 13:37:00.882157,4.73,electronics,IN,mobile,3,0,0
T0007984,12738,2025-10-23 16:47:00.882157,16.17,travel,GB,mobile,14,1,0
T0007985,14134,2025-11-06 00:18:00.882157,21.24,electronics,IN,mobile,5,0,0
T0007986,35892,2025-10-25 13:12:00.882157,29.4,luxury,US,mobile,0,1,0
T0007987,49601,2025-10-12 21:09:00.882157,56.39,online_sub,IN,mobile,17,0,0
T0007988,18353,2025-11-06 08:11:00.882157,52.25,restaurants,AE,pos,7,1,0
T0007989,25690,2025-10-30 16:57:00.882157,89.34,atm_withdrawal,IN,mobile,12,0,0
T0007990,11909,2025-10-15 21:39:00.882157,10.68,luxury,IN,web,18,0,0
T0007991,35703,2025-10-12 14:48:00.882157,28.0,atm_withdrawal,IN,mobile,15,0,0
T0007992,24496,2025-11-11 00:36:00.882157,9.49,online_sub,SG,mobile,0,1,0
T0007993,22062,2025-10-31 06:14:00.882157,41.89,luxury,US,mobile,1,1,0
T0007994,19850,2025-11-09 09:14:00.882157,180.27,fuel,IN,mobile,18,0,0
T0007995,37701,2025-10-19 00:34:00.882157,7.72,travel,IN,web,13,0,0
T0007996,44731,2025-11-01 10:11:00.882157,55.81,online_sub,IN,mobile,14,0,0
T0007997,15153,2025-10-16 20:09:00.882157,81.54,grocery,US,atm,1,1,0
T0007998,20481,2025-10-13 11:25:00.882157,10.62,fuel,IN,web,12,0,0
T0007999,43734,2025-10-28 14:21:00.882157,42.87,electronics,IN,mobile,19,0,0
T0008000,10889,2025-11-01 05:31:00.882157,18.58,luxury,GB,mobile,19,1,0
T0008001,29445,2025-10-29 23:21:00.882157,23.87,travel,JP,mobile,10,1,0
T0008002,16461,2025-10-23 23:44:00.882157,17.94,travel,IN,mobile,9,0,0
T0008003,48934,2025-10-13 07:12:00.882157,21.41,luxury,IN,web,1,0,0
T0008004,38205,2025-11-07 11:48:00.882157,91.22,grocery,US,pos,16,1,0
T0008005,33351,2025-11-05 11:17:00.882157,24.95,restaurants,US,mobile,2,1,0
T0008006,26006,2025-10-17 13:56:00.882157,14.41,restaurants,IN,mobile,3,0,0
T0008007,20940,2025-10-28 06:16:00.882157,29.15,online_sub,IN,mobile,21,0,0
T0008008,21258,2025-10-27 11:09:00.882157,2.92,luxury,IN,web,4,0,0
T0008009,34485,2025-10-27 21:37:00.882157,11.5,atm_withdrawal,US,mobile,1,1,0
T0008010,33763,2025-10-19 23:05:00.882157,100.59,travel,US,atm,3,1,0
T0008011,11067,2025-10-21 21:49:00.882157,23.28,grocery,IN,web,11,0,0
T0008012,30607,2025-11-09 01:28:00.882157,16.41,restaurants,IN,atm,5,0,0
T0008013,19018,2025-11-03 10:01:00.882157,32.51,grocery,IN,mobile,19,0,0
T0008014,25187,2025-11-01 13:35:00.882157,58.76,restaurants,SG,web,14,1,0
T0008015,47375,2025-11-01 12:48:00.882157,109.42,electronics,IN,web,6,0,0
T0008016,13985,2025-11-01 02:28:00.882157,16.88,grocery,IN,web,5,0,0
T0008017,29563,2025-10-27 18:43:00.882157,17.3,fuel,AE,mobile,21,1,0
T0008018,47306,2025-10-18 14:51:00.882157,21.45,atm_withdrawal,SG,atm,13,1,0
T0008019,28608,2025-10-28 01:49:00.882157,79.89,travel,US,pos,17,1,0
T0008020,49139,2025-10-29 02:22:00.882157,28.79,fuel,IN,mobile,6,0,0
T0008021,11726,2025-11-10 00:39:00.882157,263.53,restaurants,SG,web,5,1,0
T0008022,36582,2025-10-19 07:02:00.882157,22.9,grocery,AE,mobile,23,1,0
T0008023,15791,2025-11-09 21:51:00.882157,172.72,grocery,GB,pos,5,1,0
T0008024,18458,2025-10-13 10:19:00.882157,10.62,atm_withdrawal,IN,web,5,0,0
T0008025,27221,2025-11-04 02:44:00.882157,6.3,fuel,IN,mobile,19,0,0
T0008026,30968,2025-10-18 16:25:00.882157,24.37,electronics,GB,mobile,21,1,0
T0008027,27070,2025-11-03 20:24:00.882157,89.69,grocery,DE,mobile,9,1,0
T0008028,37937,2025-11-02 20:52:00.882157,16.43,fuel,AE,mobile,3,1,0
T0008029,47415,2025-10-21 03:16:00.882157,14.19,fuel,SG,mobile,9,1,0
T0008030,30802,2025-10-23 12:35:00.882157,79.54,atm_withdrawal,IN,web,21,0,0
T0008031,20420,2025-10-17 19:50:00.882157,56.85,travel,IN,web,0,0,0
T0008032,16642,2025-11-05 03:34:00.882157,11.8,electronics,GB,mobile,22,1,0
T0008033,29775,2025-10-27 14:39:00.882157,11.1,online_sub,GB,web,13,1,0
T0008034,38754,2025-10-20 23:56:00.882157,64.76,fuel,GB,mobile,17,1,0
T0008035,14357,2025-11-02 20:49:00.882157,4.89,atm_withdrawal,DE,mobile,21,1,1
T0008036,31263,2025-10-16 00:38:00.882157,84.23,atm_withdrawal,IN,web,8,0,0
T0008037,23201,2025-11-03 22:07:00.882157,56.06,travel,IN,mobile,9,0,0
T0008038,12739,2025-11-08 02:25:00.882157,2.47,online_sub,JP,mobile,18,1,1
T0008039,23231,2025-10-30 08:18:00.882157,27.56,atm_withdrawal,IN,mobile,3,0,0
T0008040,31168,2025-10-14 18:06:00.882157,3.39,atm_withdrawal,GB,web,20,1,0
T0008041,42624,2025-10-15 10:55:00.882157,7.65,travel,JP,pos,23,1,0
T0008042,20635,2025-10-19 22:32:00.882157,15.99,travel,IN,mobile,12,0,0
T0008043,19964,2025-10-23 12:07:00.882157,7.16,luxury,SG,mobile,9,1,0
T0008044,37785,2025-11-02 14:49:00.882157,278.4,electronics,IN,pos,12,0,0
T0008045,39510,2025-10-14 14:44:00.882157,67.17,grocery,SG,mobile,21,1,0
T0008046,27261,2025-11-03 04:09:00.882157,113.96,electronics,IN,mobile,11,0,0
T0008047,29254,2025-11-01 18:10:00.882157,23.4,online_sub,US,mobile,23,1,0
T0008048,21392,2025-11-10 16:18:00.882157,27.99,luxury,GB,atm,2,1,0
T0008049,22336,2025-10-28 15:44:00.882157,142.56,atm_withdrawal,IN,web,18,0,0
T0008050,21939,2025-11-04 23:21:00.882157,42.75,electronics,GB,web,8,1,0
T0008051,37412,2025-11-09 08:15:00.882157,51.57,atm_withdrawal,JP,web,12,1,0
T0008052,26676,2025-11-05 12:18:00.882157,10.42,grocery,AE,web,21,1,1
T0008053,19843,2025-11-09 07:27:00.882157,10.36,electronics,DE,mobile,7,1,0
T0008054,35112,2025-10-28 15:06:00.882157,35.66,electronics,IN,web,3,0,0
T0008055,40598,2025-10-30 04:06:00.882157,40.11,electronics,IN,web,20,0,0
